Time, P (deg/s), Q (deg/s), R (deg/s), P dot (deg/s^2), Q dot (deg/s^2), R dot (deg/s^2), q bar (psf), Reynolds Number, V_{Total} (ft/s), V_{Inertial} (ft/s), UBody, VBody, WBody, Aero V_{X Body} (ft/s), Aero V_{Y Body} (ft/s), Aero V_{Z Body} (ft/s), V_{North} (ft/s), V_{East} (ft/s), V_{Down} (ft/s), F_{Drag} (lbs), F_{Side} (lbs), F_{Lift} (lbs), L/D, F_{Aero x} (lbs), F_{Aero y} (lbs), F_{Aero z} (lbs), F_{Prop x} (lbs), F_{Prop y} (lbs), F_{Prop z} (lbs), F_{Gear x} (lbs), F_{Gear y} (lbs), F_{Gear z} (lbs), F_{Ext x} (lbs), F_{Ext y} (lbs), F_{Ext z} (lbs), F_{Buoyant x} (lbs), F_{Buoyant y} (lbs), F_{Buoyant z} (lbs), F_{Total x} (lbs), F_{Total y} (lbs), F_{Total z} (lbs), L_{Aero} (ft-lbs), M_{Aero} ( ft-lbs), N_{Aero} (ft-lbs), L_{Prop} (ft-lbs), M_{Prop} (ft-lbs), N_{Prop} (ft-lbs), L_{Gear} (ft-lbs), M_{Gear} (ft-lbs), N_{Gear} (ft-lbs), L_{ext} (ft-lbs), M_{ext} (ft-lbs), N_{ext} (ft-lbs), L_{Buoyant} (ft-lbs), M_{Buoyant} (ft-lbs), N_{Buoyant} (ft-lbs), L_{Total} (ft-lbs), M_{Total} (ft-lbs), N_{Total} (ft-lbs), Altitude ASL (ft), Altitude AGL (ft), Phi (deg), Theta (deg), Psi (deg), Alpha (deg), Beta (deg), Latitude (deg), Longitude (deg), ECEF X (ft), ECEF Y (ft), ECEF Z (ft), EPA (deg), Distance AGL (ft), Terrain Radius (ft), IO470D Power Available (engine 0 in HP), IO470D HP (engine 0), IO470D equivalent ratio (engine 0), IO470D MAP (engine 0 in inHg), Clark Y 0.10 t/c ratio variable pitch Torque (engine 0), Clark Y 0.10 t/c ratio variable pitch PFactor Pitch (engine 0), Clark Y 0.10 t/c ratio variable pitch PFactor Yaw (engine 0), Clark Y 0.10 t/c ratio variable pitch Thrust (engine 0 in lbs), Clark Y 0.10 t/c ratio variable pitch Pitch (engine 0), Clark Y 0.10 t/c ratio variable pitch RPM (engine 0), IO470D Power Available (engine 1 in HP), IO470D HP (engine 1), IO470D equivalent ratio (engine 1), IO470D MAP (engine 1 in inHg), Clark Y 0.10 t/c ratio variable pitch Torque (engine 1), Clark Y 0.10 t/c ratio variable pitch PFactor Pitch (engine 1), Clark Y 0.10 t/c ratio variable pitch PFactor Yaw (engine 1), Clark Y 0.10 t/c ratio variable pitch Thrust (engine 1 in lbs), Clark Y 0.10 t/c ratio variable pitch Pitch (engine 1), Clark Y 0.10 t/c ratio variable pitch RPM (engine 1), long-gc-rad, lat-gc-rad, h-agl-ft
19.03500022, 0.0725646254547091, -0.9818171227747906, -1.0739458565794300, -0.2503420476618500, 9.5786503982855074, 0.2104954330510289, 82.78191421, 7503922.594, 305.233971521, 1787.77258213, 304.1103085631648900, -0.7153177202825344, 26.1569477700334010, 304.1103085631648900, -0.7153177202825344, 26.1569477700334010, 118.2663489354540300, 252.9644937351168900, 123.3199688307672100, -1931.122559 , 17.35473633 , -9801.31543, 5.07544971, -1058.460907 , 21.92765231 , -9933.503873, -93.04451537 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -1151.5054221568785000, 21.9276523113208550, -9933.5038731554650000, 53.27947998 , 335.8027954 , 51.41990662, -106.0788369 , 10.82220388 , 5.669859241, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -52.7993569429459630, 346.6249992880336800, 57.0897658569967350, 9621.9224536493, 9621.9224531539, -10.3608420784077420, -18.8438437575811620, 64.0806292277066660, 4.9159903526306, -0.13427314162254, -0.00012099344953361, 0.0045082809533198, 20935271.8575994670000000, 1647.2781688802982000, -44.2097265596148570, 0.079592313805328, 9621.9224531539, 20925650, -2.32433, 7.06962, 1.6205, 19.3098, -53.0394, -0.0342623, 0.000918053, -46.5223, 24.0551, 700.47, -2.32433, 7.06962, 1.6205, 19.3098, -53.0394, -0.0342623, 0.000918053, -46.5223, 24.0551, 700.47, 7.868434557e-005, -2.11173405e-006, 9621.922852
19.43300022, -0.0025188874505584, 1.5782057690185001, -0.9920464759959049, -0.1366488923674609, 3.7799028983504712, 0.1902644485518123, 82.6634266, 7501992.173, 304.792697744, 1789.48616861, 304.4626307219690500, -0.6107252772525471, 14.1676429411369810, 304.4626307219690500, -0.6107252772525471, 14.1676429411369810, 124.2257939646546400, 255.0678048288412500, 111.4194060753820300, -1591.714844 , 14.42003059 , -7183.306641, 4.512935636, -1249.940803 , 17.6150011 , -7250.585911, -93.17095336 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -1343.1117563621260000, 17.6150010950282230, -7250.5859107804599000, 68.99456024 , 125.5412598 , 58.27306366, -106.8932952 , 11.22260934 , -6.966647766, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -37.8987349141413720, 136.7638691094338400, 51.3064158941418780, 9575.330707904, 9575.3310278021, -10.1983803094677300, -18.7298376973382080, 63.6168168016844080, 2.6642382144928, -0.11480591446161, 1.164219844491e-005, 0.0047858660774075, 20935225.2576737480000000, 1748.7009447572884000, 4.2539266903949571, 0.081259365422477, 9575.3310278021, 20925649.99968, -2.39923, 7.12342, 1.61758, 19.5889, -53.4466, -0.0183795, 0.000779247, -46.5855, 24.1458, 700.434, -2.39923, 7.12342, 1.61758, 19.5889, -53.4466, -0.0183795, 0.000779247, -46.5855, 24.1458, 700.434, 8.35291199e-005, 2.031946933e-007, 9575.331055
19.84600023, -0.0347882749088219, 2.4551302969680795, -0.9286950104509910, -0.0298683439535630, 1.0895348540699452, 0.1145650206292709, 82.59910615, 7502355.017, 304.461960618, 1789.98015586, 304.2835597760835600, -0.6486193442561802, 10.4009617965584890, 304.2835597760835600, -0.6486193442561802, 10.4009617965584890, 128.5728713794707700, 255.7158159498285700, 103.8537439407214600, -1508.172729 , 15.58423138 , -6363.574219, 4.219393505, -1288.112013 , 18.77813476 , -6411.732947, -93.28965125 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -1381.4016641975022000, 18.7781347563329750, -6411.7329466275132000, 91.43556213 , 27.86218262 , 42.37072754, -107.611049 , 11.53957178 , -11.19960533, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -16.1754868846269060, 39.4017543999062380, 31.1711222082183780, 9530.7389225885, 9530.7388400324, -10.0269056761842230, -17.9385306716089800, 63.0429727430685670, 1.9577111005783, -0.12206181138754, 0.00015528955113007, 0.005076018000064, 20935180.6566880940000000, 1854.7152011188869000, 56.7409121539187710, 0.082993266206139, 9530.7388400324, 20925650.000083, -3.26693, 7.16928, 1.6148, 19.8238, -53.8055, -0.0133878, 0.000823186, -46.6448, 24.2288, 700.392, -3.26693, 7.16928, 1.6148, 19.8238, -53.8055, -0.0133878, 0.000823186, -46.6448, 24.2288, 700.392, 8.859322624e-005, 2.710313938e-006, 9530.739258
20.26000022, -0.0281776788284829, 2.6919057798288986, -0.9023448209855461, 0.0484818047990416, 0.2688603851871780, 0.0220180150871873, 82.4485572, 7498594.104, 303.985474095, 1789.88757022, 303.8409216114745800, -0.7589973582700327, 9.3427371906288901, 303.8409216114745800, -0.7589973582700327, 9.3427371906288901, 132.2321618263476400, 255.7046373857123700, 97.7267137168018820, -1487.212158 , 18.83154678 , -6123.575195, 4.11748597, -1297.856372 , 22.52210056 , -6166.473004, -93.39829997 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -1391.2546723859070000, 22.5221005554432100, -6166.4730042266165000, 109.6087799 , -1.975097656 , 18.55291748, -108.2327156 , 11.68739824 , -12.36156107, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 1.3760642698898380, 9.7123005886652738, 6.1913564070803204, 9489.2337311991, 9489.2335085124, -9.8664579355047994, -16.9482921703431480, 62.4610518698589420, 1.7612203359604, -0.14305746555328, 0.00030236392423704, 0.0053643944001122, 20935139.1416820960000000, 1960.0805418018113000, 110.4798792010584800, 0.084714632761352, 9489.2335085124, 20925650.000223, -3.83035, 7.20918, 1.61219, 20.0221, -54.1164, -0.0119876, 0.000965725, -46.6991, 24.3024, 700.341, -3.83035, 7.20918, 1.61219, 20.0221, -54.1164, -0.0119876, 0.000965725, -46.6991, 24.3024, 700.341, 9.362634386e-005, 5.277245972e-006, 9489.233398
20.64800023, -0.0014439826933749, 2.7393490918732875, -0.9084543167915032, 0.0747292596723371, 0.0345868985998306, -0.0396218804799569, 82.18694792, 7489406.768, 303.327442956, 1789.45384601, 303.1904170689023200, -0.8575132289793491, 9.0759748158205777, 303.1904170689023200, -0.8575132289793491, 9.0759748158205777, 135.3361733972394600, 255.3245975617779800, 92.3671663559155430, -1478.956055 , 21.61733055 , -6051.900879, 4.092008589, -1297.010094 , 25.77195369 , -6093.470543, -93.49241692 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -1390.5025113384318000, 25.7719536949800310, -6093.4705429223895000, 115.9832306 , -10.4309082 , 1.92741394, -108.7497394 , 11.68192629 , -12.59485155, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 7.2334912018140187, 1.2510180849527828, -10.6674376049302280, 9451.3427542932, 9451.343230512, -9.7133535229710812, -15.9386641678711330, 61.8981680484089910, 1.7146314382553, -0.16197662055492, 0.00044852025781769, 0.0056434369227138, 20935101.2405611540000000, 2062.0353489175054000, 163.8832223175218100, 0.086381684386284, 9451.343230512, 20925649.999524, -3.40177, 7.2439, 1.60989, 20.1902, -54.3749, -0.0116664, 0.00109434, -46.7462, 24.3656, 700.289, -3.40177, 7.2439, 1.60989, 20.1902, -54.3749, -0.0116664, 0.00109434, -46.7462, 24.3656, 700.289, 9.849655459e-005, 7.828155194e-006, 9451.342773
21.06400024, 0.0257120728767363, 2.7289614350476215, -0.9301287767668459, 0.0542132032490554, -0.0572438794939520, -0.0566435345062198, 81.81134976, 7475016.394, 302.456830683, 1788.6819741, 302.3204518568992400, -0.8992273185099440, 9.0371569657276698, 302.3204518568992400, -0.8992273185099440, 9.0371569657276698, 138.4114668143225200, 254.5984074817956800, 86.7479239550144140, -1472.064941 , 22.85147858 , -6019.962891, 4.089468285, -1291.49259 , 27.22592267 , -6061.250389, -93.58882005 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -1385.0814099723359000, 27.2259226675609160, -6061.2503885512142000, 111.4344482 , -13.65209961 , -2.969589233, -109.1790867 , 11.5977702 , -12.55440601, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 2.2553614967030597, -2.0543294054316092, -15.5239952410685190, 9415.0960469916, 9415.0956673734, -9.5557778818637278, -14.9079765163354520, 61.3252344340811390, 1.7122123241425, -0.17034497857094, 0.00060028836238307, 0.0059260624305022, 20935064.9829203080000000, 2165.2991287979175000, 219.3368506835767600, 0.088073804472005, 9415.0956673734, 20925650.00038, -2.89065, 7.27295, 1.60757, 20.3334, -54.5895, -0.0116512, 0.00115883, -46.7944, 24.4186, 700.241, -2.89065, 7.27295, 1.60757, 20.3334, -54.5895, -0.0116512, 0.00115883, -46.7944, 24.4186, 700.241, 0.0001034293002, 1.04770083e-005, 9415.095703
21.49100025, 0.0382999103421689, 2.6955292030400093, -0.9491081058472476, 0.0066789852027719, -0.0915983776882415, -0.0288584469120007, 81.29176635, 7453871.619, 301.325554903, 1787.58461607, 301.1875707897933100, -0.8728605869655519, 9.0760869162279558, 301.1875707897933100, -0.8728605869655519, 9.0760869162279558, 141.3250577481086900, 253.5388232316813100, 81.0469188495066530, -1463.82959 , 22.03497696 , -5997.026855, 4.096806689, -1282.527288 , 26.2836548 , -6038.381134, -93.68377756 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -1376.2110659094533000, 26.2836547978359040, -6038.3811343390280000, 100.6511993 , -14.81323242 , 4.249267578, -109.5270725 , 11.52458001 , -12.40157087, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -8.8758731552456851, -3.2886524143506719, -8.1523032916153397, 9379.3423198946, 9379.3427517675, -9.3914365338228460, -13.8335898020207060, 60.7209063298953920, 1.726047873497, -0.16597098112106, 0.00076336106670929, 0.0062223169158708, 20935029.2170085830000000, 2273.5424309321170000, 278.9208268020921100, 0.089853664086827, 9379.3427517675, 20925649.999568, -2.34244, 7.29674, 1.60534, 20.4557, -54.7635, -0.0117551, 0.00113299, -46.8419, 24.4631, 700.203, -2.34244, 7.29674, 1.60534, 20.4557, -54.7635, -0.0117551, 0.00113299, -46.8419, 24.4631, 700.203, 0.0001085999164, 1.332316388e-005, 9379.342773
21.87900025, 0.0324038242604335, 2.6560688129422809, -0.9519005861600579, -0.0315414926298995, -0.1091353151258128, 0.0115127202127536, 80.71548964, 7429631.379, 300.11236969, 1786.33199536, 299.9721770903247500, -0.8137135901728098, 9.1359336159175122, 299.9721770903247500, -0.8137135901728098, 9.1359336159175122, 143.7678900353928400, 252.3135196415263100, 75.9227523152212030, -1454.784302 , 20.27789497 , -5974.979492, 4.10712398, -1272.236609 , 24.23274312 , -6016.478644, -93.76586388 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -1366.0024725571277000, 24.2327431213002950, -6016.4786438976907000, 92.16710663 , -15.44970703 , 15.00845337, -109.8056015 , 11.52332695 , -12.21973977, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -17.6384948509655000, -3.9263800769725137, 2.7887136011521534, 9348.9619583189, 9348.9620708227, -9.2512134198690710, -12.8710275094838820, 60.1749901742483500, 1.7444573640823, -0.1553498506546, 0.00091434578519089, 0.0064902326701715, 20934998.8249795250000000, 2371.4314370976849000, 334.0879217113337600, 0.091470578801854, 9348.9620708227, 20925649.999887, -1.51393, 7.31653, 1.60345, 20.5607, -54.9028, -0.0118902, 0.00106212, -46.8829, 24.501, 700.176, -1.51393, 7.31653, 1.60345, 20.5607, -54.9028, -0.0118902, 0.00106212, -46.8829, 24.501, 700.176, 0.0001132759284, 1.595834432e-005, 9348.961914
22.29200025, 0.0147666593665779, 2.6079329927607762, -0.9393612546610092, -0.0477341785413909, -0.1221724470504717, 0.0433294488906610, 79.99532257, 7398614.753, 298.628973911, 1784.74387147, 298.4859434111778600, -0.7543976143947919, 9.2106747330954875, 298.4859434111778600, -0.7543976143947919, 9.2106747330954875, 146.1596339146848000, 250.7475585855747500, 70.5433547048483400, -1443.560791 , 18.52919579 , -5947.049805, 4.1197086, -1259.487948 , 22.1832616 , -5988.723608, -93.84964289 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -1353.3375907822453000, 22.1832616038453810, -5988.7236083318994000, 88.94804382 , -16.00244141 , 23.52848816, -110.0332401 , 11.59343449 , -11.9987176, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -21.0851962296677020, -4.4090069128913782, 11.5297705631229520, 9318.6292221285, 9318.6287768371, -9.1182884842105807, -11.8575166307774270, 59.6008934923974320, 1.7674714326859, -0.14474096894264, 0.0010785964215962, 0.0067752686791968, 20934968.4791432990000000, 2475.5756339793020000, 394.1020132438150700, 0.093200301522337, 9318.6287768371, 20925650.000445, -1.05503, 7.33234, 1.60157, 20.6511, -55.0166, -0.0120569, 0.000989852, -46.9248, 24.5344, 700.157, -1.05503, 7.33234, 1.60157, 20.6511, -55.0166, -0.0120569, 0.000989852, -46.9248, 24.5344, 700.157, 0.0001182507452, 1.88250587e-005, 9318.628906
22.74100026, -0.0047193088161048, 2.5498021077509541, -0.9173153071507467, -0.0352615818515498, -0.1342259948595325, 0.0487487491678923, 79.09596628, 7359109.181, 296.804154037, 1782.73240428, 296.6575471144374200, -0.7280631868872562, 9.2992213417427081, 296.6575471144374200, -0.7280631868872562, 9.2992213417427081, 148.5190635655546000, 248.7527791399020000, 64.8073039165846010, -1429.762451 , 17.7130146 , -5910.780762, 4.134099869, -1243.935215 , 21.21975884 , -5952.649706, -93.93557074 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -1337.8707858769960000, 21.2197588379523020, -5952.6497062210765000, 92.47660065 , -16.56616211 , 24.89831543, -110.214817 , 11.70903341 , -11.73233512, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -17.7382163749964830, -4.8571286965788723, 13.1659803098244200, 9288.0947538018, 9288.0946938731, -8.9968617039714651, -10.7744318490713800, 58.9925035827048920, 1.7954430580139, -0.14054720103741, 0.0012604656107538, 0.0070835872606343, 20934937.9296941720000000, 2588.2265740427151000, 460.5534566344679200, 0.095084613008474, 9288.0946938731, 20925650.00006, -0.731677, 7.34489, 1.59969, 20.7295, -55.1074, -0.0122575, 0.000959989, -46.9678, 24.5646, 700.145, -0.731677, 7.34489, 1.59969, 20.7295, -55.1074, -0.0122575, 0.000959989, -46.9678, 24.5646, 700.145, 0.0001236319195, 2.199927483e-005, 9288.094727
23.15200027, -0.0136462590271908, 2.4923883338976536, -0.9009594580219926, -0.0095565147186434, -0.1453109589684650, 0.0299264579542095, 78.1832743, 7318370.938, 294.968490313, 1780.64292942, 294.8182360674238700, -0.7442413015323496, 9.3842455493750219, 294.8182360674238700, -0.7442413015323496, 9.3842455493750219, 150.4610467137373500, 246.6726756068503300, 59.6819499984418660, -1415.778564 , 18.09226799 , -5872.124023, 4.147628853, -1228.302026 , 21.65815978 , -5914.16959, -94.00894672 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -1322.3109730404810000, 21.6581597799524880, -5914.1695898404269000, 98.98229218 , -17.06237793 , 19.63644409, -110.3632308 , 11.7986827 , -11.4669005, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -11.3809386291471810, -5.2636952327549231, 8.1695435962201373, 9262.6345560253, 9262.6345441528, -8.9051922130580667, -9.8133282642197504, 58.4564708443263040, 1.8231443166733, -0.14456437528133, 0.0014278130920495, 0.0073608994017008, 20934912.4552898970000000, 2689.5486092450478000, 521.6988465370135400, 0.096793445366367, 9262.6345441528, 20925650.000012, -0.311908, 7.35547, 1.59811, 20.7978, -55.1816, -0.0124568, 0.000986593, -47.0045, 24.5927, 700.138, -0.311908, 7.35547, 1.59811, 20.7978, -55.1816, -0.0124568, 0.000986593, -47.0045, 24.5927, 700.138, 0.0001284719294, 2.492003935e-005, 9262.634766
23.54000027, -0.0125136172333335, 2.4340166255532694, -0.8947294780871036, 0.0123425992812224, -0.1548848075415831, 0.0040383201751957, 77.23731849, 7275554.748, 293.076488889, 1778.46546222, 292.9224502861473500, -0.7805350093302458, 9.4687498198182407, 292.9224502861473500, -0.7805350093302458, 9.4687498198182407, 152.1058714303158000, 244.4997194156658500, 54.9722236392133330, -1401.386475 , 19.0152092 , -5831.077637, 4.160934719, -1212.323587 , 22.73903935 , -5873.28413, -94.07370057 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -1306.3972878304307000, 22.7390393465012220, -5873.2841300575601000, 104.4755859 , -17.44970703 , 12.37687683, -110.4894282 , 11.84015163 , -11.198192, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -6.0138422183164124, -5.6095554032295372, 1.1786848277322406, 9240.3901202865, 9240.3898913376, -8.8295241582381880, -8.9223846556284379, 57.9587005626517070, 1.8514475822449, -0.15259298682213, 0.0015884713644537, 0.007621712037201, 20934890.1968493830000000, 2784.8421917279834000, 580.4000556135648600, 0.098414538160138, 9240.3898913376, 20925650.000229, -0.105324, 7.36422, 1.59673, 20.8572, -55.2447, -0.0126584, 0.00104159, -47.0369, 24.6199, 700.135, -0.105324, 7.36422, 1.59673, 20.8572, -55.2447, -0.0126584, 0.00104159, -47.0369, 24.6199, 700.135, 0.0001330239686, 2.772405515e-005, 9240.389648
23.95600027, 3.3597174548388256, 2.3627261354885136, -1.2098358628832064, 18.6550844400389340, -0.2045286675747388, -1.8677978203750685, 76.14409617, 7225436.993, 290.89536261, 1775.91414317, 290.7372451801421700, -0.6732326177891529, 9.5662433003882139, 290.7372451801421700, -0.6732326177891529, 9.5662433003882139, 153.6893648682065800, 241.9476940048606900, 50.0826595396016860, -1383.911621 , 15.81262779 , -5782.947266, 4.178696947, -1193.078349 , 19.14552581 , -5825.301545, -94.13805353 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -1287.2164025361133000, 19.1455258133031840, -5825.3015449087943000, 4433.368164 , -15.55126953 , -517.1489258, -110.5895162 , 10.52789816 , -10.87276926, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 4322.7786478424214000, -5.0233713674297071, -528.0216950446108500, 9218.5322142281, 9218.5322714783, -8.4713366222903019, -7.9957783960763074, 57.4075443884956090, 1.8845459222794, -0.13260239362717, 0.0017625513347225, 0.0078986727909931, 20934868.3233773370000000, 2886.0358626135007000, 644.0052036620257900, 0.10015261701865, 9218.5322714783, 20925649.999943, 0.0615256, 7.3712, 1.59538, 20.909, -55.2948, -0.0128925, 0.000944657, -47.069, 24.6468, 700.135, 0.0615256, 7.3712, 1.59538, 20.909, -55.2948, -0.0128925, 0.000944657, -47.069, 24.6468, 700.135, 0.0001378578456, 3.076232376e-005, 9218.532227
24.35500028, 4.3839358334816598, 22.5482110295892360, -1.1719985268306010, -8.4519309007575938, -9.4098536716168102, 1.8805579008351487, 74.96436992, 7170580.23, 288.547565357, 1773.43840578, 287.4843277380307400, 0.8435085479833020, 24.7335252562510630, 287.4843277380307400, 0.8435085479833020, 24.7335252562510630, 155.1244583630844100, 239.5103071138533700, 43.5663327781047730, -1689.754883 , -25.31407166 , -7442.025879, 4.404204394, -1081.844826 , -29.88905847 , -7554.361653, -94.19546649 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -1176.0402926286342000, -29.8890584691549460, -7554.3616531097132000, -1964.541138 , -347.3984375 , 259.6389771, -110.6113999 , 10.45845581 , -105.0198373, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -2075.1525376354766000, -336.9399816865792400, 154.6191397072726400, 9199.6436386593, 9199.643853493, -6.3209599026803609, -3.7468406530611964, 56.3361127597996330, 4.9172964096069, 0.16749247908592, 0.0019311459041748, 0.0081615483214966, 20934849.4193547330000000, 2982.0832580506731000, 705.6060522463178600, 0.1018196686358, 9199.643853493, 20925649.999785, 2.17171, 7.37655, 1.59421, 20.9545, -55.3057, -0.0317988, -0.00106266, -47.0977, 24.6739, 700.142, 2.17171, 7.37655, 1.59421, 20.9545, -55.3057, -0.0317988, -0.00106266, -47.0977, 24.6739, 700.142, 0.0001424458891, 3.370485408e-005, 9199.643555
24.73700029, 1.8645270265059322, -2.7753255215767259, -0.5656590122244584, -5.1766538071211610, -0.8523292382411440, 1.3429847667063977, 72.72219118, 7063529.918, 284.135616423, 1769.64023522, 282.2189939293134600, 1.8481259909509216, 32.8948691463636820, 282.2189939293134600, 1.8481259909509216, 32.8948691463636820, 155.9469745783809200, 235.9174086202136200, 29.4382311883330170, -2003.565674 , -51.77539444 , -10277.10742, 5.129408812, -765.300622 , -64.71061072 , -10442.51026, -94.2565487 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -859.5571706659110300, -64.7106107173016480, -10442.5102594124910000, -1085.410767 , -43.3894043 , 367.757019, -110.5070134 , 13.29541567 , 13.06187043, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -1195.9177800197142000, -30.0939886313251960, 380.8188894741026600, 9185.3958773687, 9185.3960816227, -5.1458961836436732, 0.7874403802745239, 55.5400164219876020, 6.6482801437378, 0.3726761341095, 0.0020942468655723, 0.0084108761877678, 20934835.1563251470000000, 3073.1810924991842000, 765.1996953235684500, 0.10341987107866, 9185.3960816227, 20925649.999796, 3.95867, 7.37357, 1.59333, 20.9942, -55.2535, -0.0468721, -0.00253577, -47.1283, 24.7084, 700.212, 3.95867, 7.37357, 1.59333, 20.9942, -55.2535, -0.0468721, -0.00253577, -47.1283, 24.7084, 700.212, 0.0001467974812, 3.655150284e-005, 9185.396484
25.1370003, 0.4497789766597947, 10.4348296407971950, -0.1044772971230252, -2.3178032201216605, -60.6844244566256350, 0.8071307180039752, 70.57079953, 6958878.216, 279.86177748, 1765.51667177, 278.8193696207608200, 1.4481253509382819, 24.0889300635730310, 278.8193696207608200, 1.4481253509382819, 24.0889300635730310, 156.1333592616434800, 231.9376726933515200, 15.6881736091901870, -1620.325317 , -40.13601685 , -7779.274902, 4.801057429, -959.939069 , -48.71763716 , -7887.986227, -94.29006108 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -1054.2291300911893000, -48.7176371560323670, -7887.9862265536194000, -433.4764404 , -2211.072266 , 251.9664612, -110.603486 , 15.46552046 , -53.97531796, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -544.0799264301803100, -2195.6067451689300000, 197.9911432200499100, 9176.6064291447, 9176.6062061302, -4.7236846334252416, 1.7537548755878123, 55.3349377672587510, 4.9378752708435, 0.29647436738014, 0.0022651637530348, 0.0086669774666379, 20934826.3505555760000000, 3166.7545084846706000, 827.6492682811656300, 0.10509110078233, 9176.6062061302, 20925650.000223, 1.49706, 7.3758, 1.59277, 21.0283, -55.3017, -0.0330886, -0.00208091, -47.145, 24.7537, 700.237, 1.49706, 7.3758, 1.59277, 21.0283, -55.3017, -0.0330886, -0.00208091, -47.145, 24.7537, 700.237, 0.0001512672917, 3.953456525e-005, 9176.606445
25.5430003, -0.0846609581882464, -0.8494611760983447, 0.0843829966430294, -0.5944589418408554, 2.1078423802159030, 0.1926350232513122, 68.18793999, 6840680.114, 275.077424007, 1760.6613093, 274.1415076739675100, 0.3199631290487330, 22.6698167614714450, 274.1415076739675100, 0.3199631290487330, 22.6698167614714450, 155.3289377980862000, 227.1980313837254400, 4.9045135976590863, -1559.950806 , -9.505905151 , -7887.093262, 5.055988454, -890.121285 , -11.60072533 , -7990.452216, -94.31191338 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -984.4331983761857100, -11.6007253282166260, -7990.4522161858304000, -27.80540466 , 59.88653564 , 47.50727844, -110.5983764 , 16.38190797 , 4.199902077, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -138.4037810753405300, 76.2684436172376650, 51.7071805197952590, 9172.3690338992, 9172.3691699877, -4.6803377936924280, 3.7741751373041277, 55.1727349449882350, 4.7272529602051, 0.06664501875639, 0.0024382559682062, 0.0089221477444762, 20934822.0962535550000000, 3259.9883840811594000, 890.8938069998652100, 0.10678739891567, 9172.3691699877, 20925649.999864, 2.06972, 7.37685, 1.5925, 21.0572, -55.2992, -0.033136, -0.000527707, -47.156, 24.804, 700.27, 2.06972, 7.37685, 1.5925, 21.0572, -55.2992, -0.033136, -0.000527707, -47.156, 24.804, 700.27, 0.0001557208532, 4.255559429e-005, 9172.369141
